110.4,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
115.4,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
120.4,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
125.4,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
130.5,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
135.5,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
140.5,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
145.5,6933528,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
150.5,6932772,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
155.5,6932772,8216340,752596,3,"5069:553156kB;5070:188764kB;5072:10676kB"
160.5,6932772,8216340,752600,3,"5069:553156kB;5070:188764kB;5072:10680kB"
165.6,6997564,8216340,690872,3,"5069:491428kB;5070:188764kB;5072:10680kB"
170.6,6916828,8216340,765464,3,"5069:566020kB;5070:188764kB;5072:10680kB"
175.6,6916828,8216340,765464,3,"5069:566020kB;5070:188764kB;5072:10680kB"
180.6,6916828,8216340,765464,3,"5069:566020kB;5070:188764kB;5072:10680kB"
185.6,6916828,8216340,765464,3,"5069:566020kB;5070:188764kB;5072:10680kB"
190.6,6916828,8216340,765464,3,"5069:566020kB;5070:188764kB;5072:10680kB"
195.7,6835820,8216340,811336,3,"5069:566020kB;5070:234636kB;5072:10680kB"
200.7,6835820,8216340,811336,3,"5069:566020kB;5070:234636kB;5072:10680kB"
205.7,6838844,8216340,811340,3,"5069:566020kB;5070:234636kB;5072:10684kB"
210.7,6849064,8216340,811340,3,"5069:566020kB;5070:234636kB;5072:10684kB"
215.7,6850908,8216340,811340,3,"5069:566020kB;5070:234636kB;5072:10684kB"
220.7,6850656,8216340,811344,3,"5069:566020kB;5070:234636kB;5072:10688kB"
225.7,6850656,8216340,811344,3,"5069:566020kB;5070:234636kB;5072:10688kB"
230.8,6850656,8216340,811344,3,"5069:566020kB;5070:234636kB;5072:10688kB"
235.8,6850656,8216340,811344,3,"5069:566020kB;5070:234636kB;5072:10688kB"
240.8,6850656,8216340,811344,3,"5069:566020kB;5070:234636kB;5072:10688kB"
245.8,6854800,8216340,811344,3,"5069:566020kB;5070:234636kB;5072:10688kB"
250.8,7114100,8216340,568524,3,"5069:323200kB;5070:234636kB;5072:10688kB"
255.8,6855760,8216340,824552,3,"5069:579228kB;5070:234636kB;5072:10688kB"
260.8,6855760,8216340,824552,3,"5069:579228kB;5070:234636kB;5072:10688kB"
265.9,6855760,8216340,824552,3,"5069:579228kB;5070:234636kB;5072:10688kB"
270.9,6855760,8216340,824552,3,"5069:579228kB;5070:234636kB;5072:10688kB"
275.9,6855764,8216340,824552,3,"5069:579228kB;5070:234636kB;5072:10688kB"
280.9,6855764,8216340,824552,3,"5069:579228kB;5070:234636kB;5072:10688kB"
285.9,6855764,8216340,824552,3,"5069:579228kB;5070:234636kB;5072:10688kB"
290.9,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
295.9,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
300.9,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
306.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
311.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
316.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
321.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
326.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
331.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
336.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
341.0,6855764,8216340,824556,3,"5069:579228kB;5070:234636kB;5072:10692kB"
346.1,6934456,8216340,752020,3,"5069:506692kB;5070:234636kB;5072:10692kB"
351.1,6533228,8216340,1001968,3,"5069:756640kB;5070:234636kB;5072:10692kB"
356.1,6543920,8216340,1001968,3,"5069:756640kB;5070:234636kB;5072:10692kB"
361.1,6588856,8216340,1001968,3,"5069:756640kB;5070:234636kB;5072:10692kB"
366.1,6630836,8216340,1001972,3,"5069:756640kB;5070:234636kB;5072:10696kB"
371.1,6664832,8216340,1001972,3,"5069:756640kB;5070:234636kB;5072:10696kB"
376.2,6676188,8216340,1001972,3,"5069:756640kB;5070:234636kB;5072:10696kB"
381.2,6676832,8216340,1001972,3,"5069:756640kB;5070:234636kB;5072:10696kB"
386.2,6676384,8216340,1001972,3,"5069:756640kB;5070:234636kB;5072:10696kB"
391.2,6683752,8216340,1001972,3,"5069:756640kB;5070:234636kB;5072:10696kB"
396.2,6671304,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
401.2,6670548,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
406.3,6668784,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
411.3,6676488,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
416.3,6678372,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
421.3,6677616,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
426.3,6680988,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
431.3,6679728,8216340,1007344,3,"5069:756640kB;5070:240008kB;5072:10696kB"
436.3,7017228,8216340,670460,3,"5069:419756kB;5070:240008kB;5072:10696kB"
441.4,6622824,8216340,1058100,3,"5069:807392kB;5070:240008kB;5072:10700kB"
446.4,6519932,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
451.4,6558844,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
456.4,6601412,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
461.4,6634344,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
466.4,6643700,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
471.4,6643788,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
476.5,6646364,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
481.5,6646364,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
486.5,6646364,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
491.5,6646364,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
496.5,6646364,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
501.5,6647860,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
506.5,6648112,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
511.6,6650492,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
516.6,6650492,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
521.6,6653248,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
526.6,6653248,8216340,1021288,3,"5069:770580kB;5070:240008kB;5072:10700kB"
531.6,6951292,8216340,687112,3,"5069:436404kB;5070:240008kB;5072:10700kB"
536.6,6597748,8216340,1078268,3,"5069:827560kB;5070:240008kB;5072:10700kB"
541.6,6517348,8216340,1035608,3,"5069:784900kB;5070:240008kB;5072:10700kB"
546.7,6549544,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
551.7,6590372,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
556.7,6622324,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
561.7,6631368,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
566.7,6632000,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
571.7,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
576.8,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
581.8,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
586.8,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
591.8,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
596.9,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
602.0,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
607.0,6630380,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
612.0,6630844,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
617.0,6631140,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
622.1,6631140,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
627.1,6631140,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
632.1,6631140,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
637.1,6631140,8216340,1035612,3,"5069:784900kB;5070:240008kB;5072:10704kB"
642.1,6622024,8216340,1041012,3,"5069:784900kB;5070:245408kB;5072:10704kB"
647.2,6622840,8216340,1041012,3,"5069:784900kB;5070:245408kB;5072:10704kB"
652.2,6623092,8216340,1041012,3,"5069:784900kB;5070:245408kB;5072:10704kB"
657.2,7354036,8216340,313616,3,"5069:57504kB;5070:245408kB;5072:10704kB"
662.2,6935852,8216340,753544,3,"5069:497432kB;5070:245408kB;5072:10704kB"
667.2,6579012,8216340,1098652,3,"5069:842540kB;5070:245408kB;5072:10704kB"
672.2,6515408,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
677.2,6540892,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
682.3,6573320,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
687.3,6611376,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
692.3,6617064,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
697.3,6620908,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
702.3,6620908,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
707.3,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
712.3,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
717.4,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
722.4,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
727.4,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
732.4,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
737.4,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
742.4,6623276,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
747.4,6623508,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
752.5,6626604,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
757.5,6626604,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
762.5,6626604,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
767.5,6626856,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
772.5,6628056,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
777.5,6627328,8216340,1055712,3,"5069:799596kB;5070:245408kB;5072:10708kB"
782.5,7263396,8216340,416524,3,"5069:160408kB;5070:245408kB;5072:10708kB"
787.6,6845544,8216340,835524,3,"5069:579408kB;5070:245408kB;5072:10708kB"
792.6,6506896,8216340,1070804,3,"5069:814688kB;5070:245408kB;5072:10708kB"
797.6,6507940,8216340,1070804,3,"5069:814688kB;5070:245408kB;5072:10708kB"
802.6,6550720,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
807.6,6583168,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
812.6,6591344,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
817.7,6591368,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
822.7,6591372,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
827.7,6591372,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
832.7,6591372,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
837.7,6593524,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
842.7,6593572,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
847.7,6595568,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
852.8,6595568,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
857.8,6595820,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
862.8,6595820,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
867.8,6596052,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
872.8,6596072,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
877.8,6596072,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
882.8,6596072,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
887.9,6596072,8216340,1070808,3,"5069:814688kB;5070:245408kB;5072:10712kB"
892.9,7352508,8216340,315504,3,"5069:59384kB;5070:245408kB;5072:10712kB"
897.9,7034744,8216340,656500,3,"5069:580460kB;5070:65328kB;5072:10712kB"
902.9,6505576,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
907.9,6506852,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
912.9,6547060,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
917.9,6573548,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
923.0,6576264,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
928.0,6576928,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
933.0,6576676,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
938.0,6576676,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
943.0,6576676,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
948.0,6576676,8216340,1091908,3,"5069:830184kB;5070:251012kB;5072:10712kB"
953.0,6577280,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
958.0,6577280,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
963.1,6577784,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
968.1,6577788,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
973.1,6577788,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
978.1,6577788,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
983.1,6577792,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
988.1,6577792,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
993.2,6579692,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
998.2,6579944,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
1003.2,6579944,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
1008.2,6579944,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
1013.2,6579944,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
1018.2,6579944,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
1023.2,6579944,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
1028.3,6579944,8216340,1091912,3,"5069:830184kB;5070:251012kB;5072:10716kB"
1033.3,7348136,8216340,323668,3,"5069:61940kB;5070:251012kB;5072:10716kB"
1038.3,6916460,8216340,772308,3,"5069:510580kB;5070:251012kB;5072:10716kB"
1043.3,6507716,8216340,1079932,3,"5069:818204kB;5070:251012kB;5072:10716kB"
1048.3,6507716,8216340,1109744,3,"5069:848016kB;5070:251012kB;5072:10716kB"
1053.4,6516464,8216340,1109744,3,"5069:848016kB;5070:251012kB;5072:10716kB"
1058.4,6547788,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1063.4,6555544,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1068.4,6559164,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1073.4,6559452,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1078.4,6561940,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1083.4,6562192,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1088.4,6564376,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1093.5,6564376,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1098.5,6564380,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1103.5,6564380,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1108.5,6567652,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1113.5,6567904,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1118.5,6569876,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1123.5,6569876,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1128.6,6573664,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1133.6,6573684,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1138.6,6573436,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1143.6,6570716,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1148.6,6570464,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1153.6,6570108,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1158.6,6568956,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1163.7,6568992,8216340,1109748,3,"5069:848016kB;5070:251012kB;5072:10720kB"
1168.7,7354336,8216340,347156,3,"5069:85424kB;5070:251012kB;5072:10720kB"
1173.7,6907024,8216340,792108,3,"5069:530376kB;5070:251012kB;5072:10720kB"
1178.7,6515352,8216340,1125980,3,"5069:864248kB;5070:251012kB;5072:10720kB"
1183.7,6515352,8216340,1125984,3,"5069:864248kB;5070:251012kB;5072:10724kB"
1188.7,6495272,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1193.8,6520628,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1198.8,6527956,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1203.8,6527840,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1208.8,6528288,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1213.8,6531904,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1218.8,6531980,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1223.8,6536440,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1228.8,6536244,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1233.9,6538448,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1238.9,6538544,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1243.9,6538544,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1248.9,6540504,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1253.9,6540504,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1258.9,6542356,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1263.9,6541656,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1269.0,6541656,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1274.0,6542208,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1279.0,6542940,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1284.0,6541680,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1289.0,6541680,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1294.0,6541680,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1299.1,6541680,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1304.1,6541680,8216340,1131800,3,"5069:864248kB;5070:256828kB;5072:10724kB"
1309.1,6945160,8216340,688056,3,"5069:420504kB;5070:256828kB;5072:10724kB"
1314.2,6829024,8216340,868888,3,"5069:601332kB;5070:256828kB;5072:10728kB"
1319.2,6467148,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1324.2,6467044,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1329.2,6491680,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1334.2,6523044,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1339.2,6525280,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1344.3,6525028,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1349.3,6525028,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1354.3,6525028,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1359.3,6525028,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1364.3,6525028,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1369.3,6525028,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1374.3,6526352,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1379.4,6526352,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1384.4,6528680,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1389.4,6529184,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1394.4,6529184,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1399.4,6529184,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1404.4,6532048,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1409.4,6531796,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1414.4,6531796,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1419.5,6531796,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1424.5,6531796,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1429.5,6531796,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1434.5,6535552,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1439.5,6535804,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1444.5,6538204,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1449.5,6538204,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1454.6,6538204,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1459.6,6538204,8216340,1146752,3,"5069:879196kB;5070:256828kB;5072:10728kB"
1464.6,6808296,8216340,856180,3,"5069:588620kB;5070:256828kB;5072:10732kB"
1469.6,6933464,8216340,774900,3,"5069:507340kB;5070:256828kB;5072:10732kB"
1474.6,6522952,8216340,1086924,3,"5069:819364kB;5070:256828kB;5072:10732kB"
1479.7,6521188,8216340,1163900,3,"5069:896340kB;5070:256828kB;5072:10732kB"
1484.7,6520432,8216340,1163900,3,"5069:896340kB;5070:256828kB;5072:10732kB"
1489.7,6518164,8216340,1163900,3,"5069:896340kB;5070:256828kB;5072:10732kB"
1494.7,6522080,8216340,1163900,3,"5069:896340kB;5070:256828kB;5072:10732kB"
1499.7,6520840,8216340,1163900,3,"5069:896340kB;5070:256828kB;5072:10732kB"
1504.7,6507724,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1509.7,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1514.8,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1519.8,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1524.8,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1529.8,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1534.8,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1539.8,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1544.8,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1549.9,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1554.9,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1559.9,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1564.9,6507976,8216340,1169932,3,"5069:896340kB;5070:262860kB;5072:10732kB"
1569.9,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1574.9,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
1579.9,6507976,8216340,1169936,3,"5069:896340kB;5070:262860kB;5072:10736kB"
