t_s,mem_available_kb,mem_total_kb,matching_rss_kb,n_matching,detail
0.0,7647332,8216340,45124,4,"7593:6244kB;7950:13944kB;7951:14480kB;7952:10456kB"
196.0,5625124,8216340,1966584,3,"7950:275520kB;7951:1680396kB;7952:10668kB"
201.0,5673256,8216340,1966584,3,"7950:275520kB;7951:1680396kB;7952:10668kB"
206.0,7233628,8216340,448768,3,"7950:275520kB;7951:162576kB;7952:10672kB"
211.1,7233628,8216340,448768,3,"7950:275520kB;7951:162576kB;7952:10672kB"
216.1,7240664,8216340,411120,3,"7950:237872kB;7951:162576kB;7952:10672kB"
221.1,7230836,8216340,455372,3,"7950:282124kB;7951:162576kB;7952:10672kB"
226.1,7230836,8216340,455372,3,"7950:282124kB;7951:162576kB;7952:10672kB"
231.1,7230836,8216340,455372,3,"7950:282124kB;7951:162576kB;7952:10672kB"
236.1,7230836,8216340,455376,3,"7950:282124kB;7951:162576kB;7952:10676kB"
241.2,7230836,8216340,455376,3,"7950:282124kB;7951:162576kB;7952:10676kB"
246.2,7244596,8216340,437948,3,"7950:264696kB;7951:162576kB;7952:10676kB"
251.2,7228024,8216340,461368,3,"7950:288116kB;7951:162576kB;7952:10676kB"
256.2,7227964,8216340,461372,3,"7950:288116kB;7951:162576kB;7952:10680kB"
261.2,7227964,8216340,461372,3,"7950:288116kB;7951:162576kB;7952:10680kB"
266.2,7227964,8216340,461372,3,"7950:288116kB;7951:162576kB;7952:10680kB"
271.3,7227968,8216340,461372,3,"7950:288116kB;7951:162576kB;7952:10680kB"
276.3,7226708,8216340,461372,3,"7950:288116kB;7951:162576kB;7952:10680kB"
281.3,7223352,8216340,468488,3,"7950:295232kB;7951:162576kB;7952:10680kB"
286.3,7221840,8216340,468488,3,"7950:295232kB;7951:162576kB;7952:10680kB"
291.3,7221840,8216340,468492,3,"7950:295232kB;7951:162576kB;7952:10684kB"
296.3,7221840,8216340,468492,3,"7950:295232kB;7951:162576kB;7952:10684kB"
301.4,7221840,8216340,468492,3,"7950:295232kB;7951:162576kB;7952:10684kB"
306.4,7221084,8216340,468492,3,"7950:295232kB;7951:162576kB;7952:10684kB"
311.4,7444364,8216340,237016,3,"7950:63756kB;7951:162576kB;7952:10684kB"
316.4,7204248,8216340,475884,3,"7950:302624kB;7951:162576kB;7952:10684kB"
321.4,7204248,8216340,475884,3,"7950:302624kB;7951:162576kB;7952:10684kB"
326.4,7203996,8216340,475884,3,"7950:302624kB;7951:162576kB;7952:10684kB"
331.5,7203996,8216340,475884,3,"7950:302624kB;7951:162576kB;7952:10684kB"
336.5,7200788,8216340,479828,3,"7950:302624kB;7951:166520kB;7952:10684kB"
341.5,7200536,8216340,479828,3,"7950:302624kB;7951:166520kB;7952:10684kB"
346.5,7196504,8216340,479828,3,"7950:302624kB;7951:166520kB;7952:10684kB"
351.5,7186392,8216340,487480,3,"7950:310276kB;7951:166520kB;7952:10684kB"
356.5,7185812,8216340,487480,3,"7950:310276kB;7951:166520kB;7952:10684kB"
361.6,7187220,8216340,487480,3,"7950:310276kB;7951:166520kB;7952:10684kB"
366.6,7186464,8216340,487484,3,"7950:310276kB;7951:166520kB;7952:10688kB"
371.6,7186464,8216340,487484,3,"7950:310276kB;7951:166520kB;7952:10688kB"
376.6,7186464,8216340,487484,3,"7950:310276kB;7951:166520kB;7952:10688kB"
381.6,7186464,8216340,487484,3,"7950:310276kB;7951:166520kB;7952:10688kB"
386.6,7427976,8216340,239140,3,"7950:61932kB;7951:166520kB;7952:10688kB"
391.7,7178784,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
396.7,7178784,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
401.7,7178784,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
406.7,7178784,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
411.7,7178532,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
416.7,7178532,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
421.8,7178532,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
426.8,7178532,8216340,495380,3,"7950:318172kB;7951:166520kB;7952:10688kB"
431.8,7003412,8216340,585460,3,"7950:408252kB;7951:166520kB;7952:10688kB"
436.8,7003304,8216340,585464,3,"7950:408252kB;7951:166520kB;7952:10692kB"
441.8,7013588,8216340,585464,3,"7950:408252kB;7951:166520kB;7952:10692kB"
446.8,7058316,8216340,585464,3,"7950:408252kB;7951:166520kB;7952:10692kB"
451.8,7074536,8216340,585464,3,"7950:408252kB;7951:166520kB;7952:10692kB"
456.9,7074808,8216340,585464,3,"7950:408252kB;7951:166520kB;7952:10692kB"
461.9,7074808,8216340,585464,3,"7950:408252kB;7951:166520kB;7952:10692kB"
466.9,7074808,8216340,585464,3,"7950:408252kB;7951:166520kB;7952:10692kB"
471.9,7015004,8216340,590340,3,"7950:413128kB;7951:166520kB;7952:10692kB"
476.9,7028744,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
481.9,7028632,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
486.9,7071500,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
492.0,7079240,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
497.0,7077728,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
502.0,7077508,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
507.0,7077508,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
512.0,7077508,8216340,598008,3,"7950:416680kB;7951:170636kB;7952:10692kB"
517.1,6999984,8216340,589712,3,"7950:408384kB;7951:170636kB;7952:10692kB"
522.1,6999984,8216340,606708,3,"7950:425380kB;7951:170636kB;7952:10692kB"
527.1,7002188,8216340,606708,3,"7950:425380kB;7951:170636kB;7952:10692kB"
532.1,7037464,8216340,606708,3,"7950:425380kB;7951:170636kB;7952:10692kB"
537.1,7053728,8216340,606708,3,"7950:425380kB;7951:170636kB;7952:10692kB"
542.1,7053728,8216340,606708,3,"7950:425380kB;7951:170636kB;7952:10692kB"
547.2,7055904,8216340,606712,3,"7950:425380kB;7951:170636kB;7952:10696kB"
552.2,7055908,8216340,606712,3,"7950:425380kB;7951:170636kB;7952:10696kB"
557.2,7055908,8216340,606712,3,"7950:425380kB;7951:170636kB;7952:10696kB"
562.2,7055908,8216340,606712,3,"7950:425380kB;7951:170636kB;7952:10696kB"
567.2,6997028,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
572.3,6997028,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
577.3,6997028,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
582.3,7033140,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
587.3,7041244,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
592.3,7045000,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
597.3,7047000,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
602.4,7049620,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
607.4,7049620,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
612.6,7050432,8216340,615692,3,"7950:434360kB;7951:170636kB;7952:10696kB"
617.6,7304504,8216340,364088,3,"7950:182756kB;7951:170636kB;7952:10696kB"
622.7,6999272,8216340,624960,3,"7950:443628kB;7951:170636kB;7952:10696kB"
627.7,6999272,8216340,624960,3,"7950:443628kB;7951:170636kB;7952:10696kB"
632.7,7003144,8216340,624960,3,"7950:443628kB;7951:170636kB;7952:10696kB"
637.7,7031164,8216340,624960,3,"7950:443628kB;7951:170636kB;7952:10696kB"
642.7,7085652,8216340,557024,3,"7950:443628kB;7951:102700kB;7952:10696kB"
647.8,7039484,8216340,629244,3,"7950:443628kB;7951:174920kB;7952:10696kB"
652.8,7039484,8216340,629244,3,"7950:443628kB;7951:174920kB;7952:10696kB"
657.8,7039484,8216340,629244,3,"7950:443628kB;7951:174920kB;7952:10696kB"
662.8,7039484,8216340,629244,3,"7950:443628kB;7951:174920kB;7952:10696kB"
667.8,7039484,8216340,629244,3,"7950:443628kB;7951:174920kB;7952:10696kB"
672.8,7039484,8216340,629248,3,"7950:443628kB;7951:174920kB;7952:10700kB"
677.9,7029560,8216340,647052,3,"7950:461432kB;7951:174920kB;7952:10700kB"
682.9,7005328,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
687.9,7005328,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
692.9,7013828,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
697.9,7020572,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
702.9,7020572,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
708.0,7022264,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
713.0,7022264,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
718.0,7027124,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
723.0,7027124,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
728.0,7027124,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
733.0,7027124,8216340,638804,3,"7950:453184kB;7951:174920kB;7952:10700kB"
738.1,7058044,8216340,616772,3,"7950:431152kB;7951:174920kB;7952:10700kB"
743.1,6993768,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
748.1,6993768,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
753.1,6993768,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
758.1,7008548,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
763.1,7008548,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
768.2,7008688,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
773.2,7008688,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
778.2,7012200,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
783.2,7012200,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
788.2,7012200,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
793.2,7012204,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
798.3,7012204,8216340,648664,3,"7950:463044kB;7951:174920kB;7952:10700kB"
803.3,6992616,8216340,654816,3,"7950:469192kB;7951:174920kB;7952:10704kB"
808.3,6995748,8216340,658824,3,"7950:473200kB;7951:174920kB;7952:10704kB"
813.3,7007352,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
818.3,7007352,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
823.3,7008496,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
828.3,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
833.4,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
838.4,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
843.4,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
848.4,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
853.4,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
858.5,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
863.5,7008500,8216340,663284,3,"7950:473200kB;7951:179380kB;7952:10704kB"
868.5,7201936,8216340,477448,3,"7950:287364kB;7951:179380kB;7952:10704kB"
873.5,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
878.5,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
883.5,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
888.6,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
893.6,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
898.6,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
903.6,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
908.6,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
913.7,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
918.7,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
923.7,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
928.7,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
933.7,7001244,8216340,673760,3,"7950:483676kB;7951:179380kB;7952:10704kB"
938.7,7007224,8216340,614872,3,"7950:424788kB;7951:179380kB;7952:10704kB"
943.8,6991296,8216340,684552,3,"7950:494468kB;7951:179380kB;7952:10704kB"
948.8,6985752,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
953.8,6985752,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
958.8,6984744,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
963.9,6984744,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
968.9,6984744,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
973.9,6984744,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
978.9,6982980,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
984.0,6982476,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
989.0,6982476,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
994.0,6982476,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
999.0,6979108,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
1004.0,6979108,8216340,684556,3,"7950:494468kB;7951:179380kB;7952:10708kB"
1009.0,6984792,8216340,689192,3,"7950:494468kB;7951:184016kB;7952:10708kB"
1014.1,7199048,8216340,479736,3,"7950:285012kB;7951:184016kB;7952:10708kB"
1019.1,6980756,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1024.1,6980756,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1029.1,6980756,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1034.1,6980756,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1039.1,6980756,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1044.1,6976976,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1049.2,6976976,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1054.2,6975464,8216340,700308,3,"7950:505584kB;7951:184016kB;7952:10708kB"
1059.2,6974456,8216340,700312,3,"7950:505584kB;7951:184016kB;7952:10712kB"
1064.3,6972440,8216340,700312,3,"7950:505584kB;7951:184016kB;7952:10712kB"
1069.3,6971684,8216340,700312,3,"7950:505584kB;7951:184016kB;7952:10712kB"
1074.3,6970676,8216340,700312,3,"7950:505584kB;7951:184016kB;7952:10712kB"
1079.3,6968660,8216340,700312,3,"7950:505584kB;7951:184016kB;7952:10712kB"
1084.4,6968408,8216340,700312,3,"7950:505584kB;7951:184016kB;7952:10712kB"
1089.4,6967148,8216340,700312,3,"7950:505584kB;7951:184016kB;7952:10712kB"
1094.4,7338600,8216340,346476,3,"7950:151748kB;7951:184016kB;7952:10712kB"
1099.4,6974624,8216340,700420,3,"7950:505692kB;7951:184016kB;7952:10712kB"
1104.4,6962608,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1109.5,6962528,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1114.5,6960092,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1119.5,6960008,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1124.5,6960008,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1129.5,6959252,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1134.5,6959252,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1139.6,6959000,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1144.6,6959000,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1149.6,6959000,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1154.6,6959000,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1159.6,6957236,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1164.6,6956288,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1169.7,6946792,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1174.7,6949812,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1179.7,6951748,8216340,711748,3,"7950:517020kB;7951:184016kB;7952:10712kB"
1184.7,6951520,8216340,711752,3,"7950:517020kB;7951:184016kB;7952:10716kB"
1189.7,6951404,8216340,711752,3,"7950:517020kB;7951:184016kB;7952:10716kB"
1194.7,7293304,8216340,373260,3,"7950:178528kB;7951:184016kB;7952:10716kB"
1199.8,6940492,8216340,723528,3,"7950:528796kB;7951:184016kB;7952:10716kB"
1204.8,6941448,8216340,723528,3,"7950:528796kB;7951:184016kB;7952:10716kB"
1209.8,6941448,8216340,723528,3,"7950:528796kB;7951:184016kB;7952:10716kB"
1214.8,6941448,8216340,723528,3,"7950:528796kB;7951:184016kB;7952:10716kB"
1219.8,6941448,8216340,723528,3,"7950:528796kB;7951:184016kB;7952:10716kB"
1224.9,6941448,8216340,723528,3,"7950:528796kB;7951:184016kB;7952:10716kB"
1229.9,6809572,8216340,868852,3,"7950:528796kB;7951:329340kB;7952:10716kB"
1234.9,6533464,8216340,1145708,3,"7950:528796kB;7951:606196kB;7952:10716kB"
1239.9,6143096,8216340,1537448,3,"7950:528796kB;7951:997936kB;7952:10716kB"
1245.0,6006424,8216340,1677828,3,"7950:528796kB;7951:1138316kB;7952:10716kB"
1250.0,5919988,8216340,1762352,3,"7950:528796kB;7951:1222840kB;7952:10716kB"
1255.0,5916208,8216340,1762352,3,"7950:528796kB;7951:1222840kB;7952:10716kB"
1260.1,6780896,8216340,906380,3,"7950:528796kB;7951:366868kB;7952:10716kB"
1265.6,6707060,8216340,980936,3,"7950:528796kB;7951:441424kB;7952:10716kB"
1270.7,6532024,8216340,1151844,3,"7950:528796kB;7951:612332kB;7952:10716kB"
1275.7,6138864,8216340,1405056,3,"7950:528796kB;7951:865544kB;7952:10716kB"
1280.7,5995012,8216340,1682620,3,"7950:528796kB;7951:1143108kB;7952:10716kB"
1285.8,5518808,8216340,2154856,3,"7950:280872kB;7951:1863268kB;7952:10716kB"
1290.8,5571836,8216340,1940996,3,"7950:305756kB;7951:1624524kB;7952:10716kB"
1295.8,5611148,8216340,1940996,3,"7950:305756kB;7951:1624524kB;7952:10716kB"
1300.8,7114928,8216340,476172,3,"7950:305756kB;7951:159700kB;7952:10716kB"
1305.8,6794728,8216340,879340,3,"7950:267428kB;7951:601196kB;7952:10716kB"
1310.9,6340588,8216340,1215304,3,"7950:323316kB;7951:881272kB;7952:10716kB"
1315.9,6180556,8216340,1494192,3,"7950:323316kB;7951:1160156kB;7952:10720kB"
1320.9,5787396,8216340,1881024,3,"7950:323316kB;7951:1546988kB;7952:10720kB"
1325.9,5738308,8216340,1809848,3,"7950:72936kB;7951:1726192kB;7952:10720kB"
1331.0,5315056,8216340,2227560,3,"7950:424200kB;7951:1792640kB;7952:10720kB"
1336.0,5327024,8216340,2227560,3,"7950:424200kB;7951:1792640kB;7952:10720kB"
1341.0,6998980,8216340,613416,3,"7950:424200kB;7951:178496kB;7952:10720kB"
1346.0,6929444,8216340,673112,3,"7950:424200kB;7951:238192kB;7952:10720kB"
1351.0,7295552,8216340,344672,3,"7950:95760kB;7951:238192kB;7952:10720kB"
1356.1,6914944,8216340,693564,3,"7950:444652kB;7951:238192kB;7952:10720kB"
1361.1,6915720,8216340,693564,3,"7950:444652kB;7951:238192kB;7952:10720kB"
1366.1,6921848,8216340,693564,3,"7950:444652kB;7951:238192kB;7952:10720kB"
1371.1,6952316,8216340,693564,3,"7950:444652kB;7951:238192kB;7952:10720kB"
1376.1,6959812,8216340,693564,3,"7950:444652kB;7951:238192kB;7952:10720kB"
1381.1,6902872,8216340,730648,3,"7950:481736kB;7951:238192kB;7952:10720kB"
1386.2,6902872,8216340,730648,3,"7950:481736kB;7951:238192kB;7952:10720kB"
1391.2,6902872,8216340,730648,3,"7950:481736kB;7951:238192kB;7952:10720kB"
1396.2,6910736,8216340,730648,3,"7950:481736kB;7951:238192kB;7952:10720kB"
1401.2,6922384,8216340,730648,3,"7950:481736kB;7951:238192kB;7952:10720kB"
1406.2,6927732,8216340,730648,3,"7950:481736kB;7951:238192kB;7952:10720kB"
1411.2,6908476,8216340,753724,3,"7950:504812kB;7951:238192kB;7952:10720kB"
1416.3,6908476,8216340,753724,3,"7950:504812kB;7951:238192kB;7952:10720kB"
1421.3,6908476,8216340,753724,3,"7950:504812kB;7951:238192kB;7952:10720kB"
1426.3,6908476,8216340,753724,3,"7950:504812kB;7951:238192kB;7952:10720kB"
1431.3,6908476,8216340,753724,3,"7950:504812kB;7951:238192kB;7952:10720kB"
1436.4,7120808,8216340,533448,3,"7950:504812kB;7951:17916kB;7952:10720kB"
1441.4,7094176,8216340,556456,3,"7950:251532kB;7951:294204kB;7952:10720kB"
1446.4,6842116,8216340,835364,3,"7950:530440kB;7951:294204kB;7952:10720kB"
1451.4,6842116,8216340,835364,3,"7950:530440kB;7951:294204kB;7952:10720kB"
1456.4,6838336,8216340,835364,3,"7950:530440kB;7951:294204kB;7952:10720kB"
1461.4,6838336,8216340,835368,3,"7950:530440kB;7951:294204kB;7952:10724kB"
1466.4,6837580,8216340,835368,3,"7950:530440kB;7951:294204kB;7952:10724kB"
1471.5,6836320,8216340,835368,3,"7950:530440kB;7951:294204kB;7952:10724kB"
1476.5,6836320,8216340,835368,3,"7950:530440kB;7951:294204kB;7952:10724kB"
1481.5,6846688,8216340,785540,3,"7950:480612kB;7951:294204kB;7952:10724kB"
1486.5,6798808,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1491.7,6798808,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1496.7,6798052,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1501.7,6797296,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1506.8,6797044,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1511.8,6794524,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1516.8,6794524,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1521.8,6797788,8216340,863548,3,"7950:558620kB;7951:294204kB;7952:10724kB"
1526.8,6841356,8216340,824636,3,"7950:519708kB;7951:294204kB;7952:10724kB"
1531.8,6772276,8216340,889504,3,"7950:584576kB;7951:294204kB;7952:10724kB"
1536.9,6773088,8216340,889504,3,"7950:584576kB;7951:294204kB;7952:10724kB"
1541.9,6778440,8216340,889504,3,"7950:584576kB;7951:294204kB;7952:10724kB"
1547.0,6778440,8216340,889504,3,"7950:584576kB;7951:294204kB;7952:10724kB"
1552.0,6779620,8216340,889504,3,"7950:584576kB;7951:294204kB;7952:10724kB"
1557.0,6779368,8216340,889504,3,"7950:584576kB;7951:294204kB;7952:10724kB"
1562.0,6778196,8216340,906120,3,"7950:584576kB;7951:310820kB;7952:10724kB"
1567.0,6777188,8216340,906120,3,"7950:584576kB;7951:310820kB;7952:10724kB"
1572.0,6775676,8216340,906124,3,"7950:584576kB;7951:310820kB;7952:10728kB"
1577.1,6820052,8216340,856744,3,"7950:535196kB;7951:310820kB;7952:10728kB"
1582.1,6739440,8216340,937780,3,"7950:616232kB;7951:310820kB;7952:10728kB"
1587.1,6739440,8216340,937780,3,"7950:616232kB;7951:310820kB;7952:10728kB"
