t_s,mem_available_kb,mem_total_kb,matching_rss_kb,n_matching,detail
1535.5,6144824,8216168,1480892,3,"6459:10744kB;6462:474268kB;6463:995880kB"
1540.5,6144068,8216168,1480892,3,"6459:10744kB;6462:474268kB;6463:995880kB"
1545.5,6144048,8216168,1480892,3,"6459:10744kB;6462:474268kB;6463:995880kB"
1550.5,6143292,8216168,1480892,3,"6459:10744kB;6462:474268kB;6463:995880kB"
1555.5,6142828,8216168,1480892,3,"6459:10744kB;6462:474268kB;6463:995880kB"
1560.5,6142860,8216168,1480892,3,"6459:10744kB;6462:474268kB;6463:995880kB"
1565.5,6142860,8216168,1480892,3,"6459:10744kB;6462:474268kB;6463:995880kB"
1570.5,6142860,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1575.6,6141572,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1580.6,6141320,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1585.6,6142044,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1590.6,6142044,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1595.6,6142408,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1600.6,6141652,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1605.6,6141652,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1610.6,6143380,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1615.7,6143380,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1620.7,6141708,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1625.7,6141708,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1630.7,6140780,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1635.7,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1640.7,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1645.7,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1650.7,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1655.7,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1660.8,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1665.8,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1670.8,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1675.8,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1680.8,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1685.8,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1690.8,6140024,8216168,1480896,3,"6459:10748kB;6462:474268kB;6463:995880kB"
1695.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1700.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1705.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1710.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1715.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1720.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1725.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1730.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1735.9,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1741.0,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1746.0,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1751.0,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1756.0,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1761.0,6140024,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1766.0,6141136,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1771.0,6140884,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1776.1,6138828,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1781.1,6139080,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1786.1,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1791.1,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1796.1,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1801.1,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1806.1,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1811.1,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1816.2,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1821.2,6138324,8216168,1480900,3,"6459:10752kB;6462:474268kB;6463:995880kB"
1826.2,6138324,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1831.2,6138324,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1836.2,6138324,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1841.2,6137788,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1846.2,6137788,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1851.2,6138780,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1856.3,6137772,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1861.3,6137772,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1866.3,6137772,8216168,1480904,3,"6459:10756kB;6462:474268kB;6463:995880kB"
1871.3,6178248,8216168,1426312,3,"6459:10756kB;6462:419676kB;6463:995880kB"
1876.3,6124476,8216168,1496064,3,"6459:10756kB;6462:489428kB;6463:995880kB"
1881.4,5838380,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1886.4,5838376,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1891.4,5842692,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1896.4,5834936,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1901.4,5834936,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1906.4,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1911.4,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1916.4,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1921.5,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1926.5,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1931.5,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1936.5,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1941.5,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1946.5,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1951.5,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1956.6,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1961.6,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1966.6,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1971.6,5834280,8216168,1773180,3,"6459:10756kB;6462:766544kB;6463:995880kB"
1976.6,5834280,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
1982.2,5834280,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
1987.3,5835472,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
1992.3,5835472,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
1997.3,5835472,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
2002.4,5835472,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
2007.4,5835472,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
2012.4,5835472,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
2017.4,5835472,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
2022.4,5836388,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
2027.4,5836388,8216168,1773184,3,"6459:10760kB;6462:766544kB;6463:995880kB"
2032.5,5833576,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2037.5,5833576,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2042.5,5833576,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2047.5,5833576,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2052.5,5834912,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2057.5,5833904,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2062.5,5833904,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2067.6,5833904,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2072.6,5832140,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2077.6,5832140,8216168,1773312,3,"6459:10760kB;6462:766544kB;6463:996008kB"
2082.6,5832168,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2087.6,5832168,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2092.6,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2097.6,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2102.6,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2107.7,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2112.7,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2117.7,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2122.7,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2127.7,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2132.7,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2137.7,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2142.8,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2147.8,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2152.8,5832684,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2157.8,5833776,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2162.8,5833780,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2167.8,5831920,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2172.8,5832172,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2177.9,5831396,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2182.9,5831396,8216168,1773316,3,"6459:10764kB;6462:766544kB;6463:996008kB"
2187.9,6820716,8216168,777308,2,"6459:10764kB;6462:766544kB"
2192.9,6820716,8216168,777308,2,"6459:10764kB;6462:766544kB"
2197.9,6820716,8216168,777308,2,"6459:10764kB;6462:766544kB"
2202.9,6820716,8216168,777308,2,"6459:10764kB;6462:766544kB"
2207.9,6820716,8216168,777312,2,"6459:10768kB;6462:766544kB"
2212.9,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2217.9,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2222.9,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2227.9,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2232.9,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2237.9,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2242.9,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2248.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2253.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2258.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2263.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2268.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2273.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2278.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2283.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2288.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2293.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2298.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2303.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2308.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2313.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2318.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2323.0,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2328.1,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2333.1,6820720,8216168,777312,2,"6459:10768kB;6462:766544kB"
2338.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2343.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2348.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2353.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2358.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2363.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2368.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2373.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2378.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2383.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2388.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2393.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2398.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2403.1,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2408.2,6820720,8216168,777316,2,"6459:10772kB;6462:766544kB"
2413.2,6820468,8216168,777316,2,"6459:10772kB;6462:766544kB"
2418.2,6820468,8216168,777316,2,"6459:10772kB;6462:766544kB"
2423.2,6820468,8216168,777316,2,"6459:10772kB;6462:766544kB"
2428.2,6820468,8216168,777316,2,"6459:10772kB;6462:766544kB"
2433.2,6820468,8216168,777316,2,"6459:10772kB;6462:766544kB"
2438.2,6820476,8216168,777316,2,"6459:10772kB;6462:766544kB"
2443.2,6820804,8216168,777316,2,"6459:10772kB;6462:766544kB"
2448.2,6820804,8216168,777316,2,"6459:10772kB;6462:766544kB"
2453.2,6821348,8216168,777316,2,"6459:10772kB;6462:766544kB"
2458.2,6821348,8216168,777316,2,"6459:10772kB;6462:766544kB"
2463.2,6821348,8216168,777316,2,"6459:10772kB;6462:766544kB"
2468.2,6821348,8216168,777316,2,"6459:10772kB;6462:766544kB"
2473.2,6821348,8216168,777316,2,"6459:10772kB;6462:766544kB"
2478.2,6821348,8216168,777316,2,"6459:10772kB;6462:766544kB"
2483.3,6821348,8216168,777316,2,"6459:10772kB;6462:766544kB"
2488.3,6821348,8216168,777320,2,"6459:10776kB;6462:766544kB"
2493.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2498.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2503.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2508.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2513.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2518.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2523.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2528.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2533.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2538.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2543.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2548.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2553.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2558.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2563.3,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2568.4,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2573.4,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2578.4,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2583.4,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2588.4,6821352,8216168,777320,2,"6459:10776kB;6462:766544kB"
2593.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2598.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2603.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2608.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2613.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2618.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2623.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2628.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2633.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2638.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2643.4,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2648.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2653.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2658.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2663.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2668.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2673.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2678.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2683.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2688.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2693.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2698.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2703.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2708.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2713.5,6821352,8216168,777324,2,"6459:10780kB;6462:766544kB"
2718.5,6821352,8216168,777328,2,"6459:10784kB;6462:766544kB"
2723.5,6821352,8216168,777328,2,"6459:10784kB;6462:766544kB"
2728.6,6821352,8216168,777328,2,"6459:10784kB;6462:766544kB"
2733.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2738.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2743.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2748.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2753.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2758.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2763.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2768.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2773.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2778.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2783.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2788.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2793.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2798.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2803.6,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2808.7,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2813.7,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2818.7,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2823.7,6839768,8216168,777328,2,"6459:10784kB;6462:766544kB"
2828.7,6839772,8216168,777328,2,"6459:10784kB;6462:766544kB"
2833.7,6839772,8216168,777328,2,"6459:10784kB;6462:766544kB"
2838.7,6839772,8216168,777328,2,"6459:10784kB;6462:766544kB"
2843.7,6839772,8216168,777328,2,"6459:10784kB;6462:766544kB"
2848.7,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2853.7,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2858.7,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2863.7,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2868.7,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2873.7,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2878.7,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2883.8,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2888.8,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2893.8,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2898.8,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2903.8,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2908.8,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2913.8,6839772,8216168,777336,2,"6459:10788kB;6462:766548kB"
2918.8,6839780,8216168,777336,2,"6459:10788kB;6462:766548kB"
2923.9,6839784,8216168,777336,2,"6459:10788kB;6462:766548kB"
2929.0,6839784,8216168,777336,2,"6459:10788kB;6462:766548kB"
2934.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2939.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2944.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2949.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2954.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2959.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2964.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2969.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2974.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2979.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2984.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2989.0,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2994.1,6841012,8216168,777336,2,"6459:10788kB;6462:766548kB"
2999.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3004.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3009.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3014.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3019.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3024.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3029.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3034.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3039.1,6841012,8216168,777340,2,"6459:10792kB;6462:766548kB"
3044.1,7598996,8216168,10792,1,"6459:10792kB"
3049.1,7598996,8216168,10792,1,"6459:10792kB"
3054.1,7598996,8216168,10792,1,"6459:10792kB"
3059.1,7598996,8216168,10792,1,"6459:10792kB"
3064.2,7600056,8216168,10792,1,"6459:10792kB"
3069.2,7600056,8216168,10792,1,"6459:10792kB"
3074.2,7600056,8216168,10792,1,"6459:10792kB"
3079.2,7600056,8216168,10792,1,"6459:10792kB"
3084.2,7600056,8216168,10792,1,"6459:10792kB"
3089.2,7600056,8216168,10792,1,"6459:10792kB"
3094.2,7600056,8216168,10792,1,"6459:10792kB"
3099.2,7600056,8216168,10792,1,"6459:10792kB"
3104.2,7600056,8216168,10796,1,"6459:10796kB"
3109.2,7600056,8216168,10796,1,"6459:10796kB"
3114.2,7600056,8216168,10796,1,"6459:10796kB"
3119.2,7600056,8216168,10796,1,"6459:10796kB"
3124.2,7600056,8216168,10796,1,"6459:10796kB"
3129.2,7601796,8216168,10796,1,"6459:10796kB"
3134.2,7602048,8216168,10796,1,"6459:10796kB"
3139.2,7602048,8216168,10796,1,"6459:10796kB"
3144.2,7602048,8216168,10796,1,"6459:10796kB"
3149.3,7602048,8216168,10796,1,"6459:10796kB"
3154.3,7602048,8216168,10796,1,"6459:10796kB"
3159.3,7602048,8216168,10796,1,"6459:10796kB"
3164.3,7602048,8216168,10796,1,"6459:10796kB"
3169.3,7602048,8216168,10800,1,"6459:10800kB"
3174.3,7602048,8216168,10800,1,"6459:10800kB"
3179.3,7602048,8216168,10800,1,"6459:10800kB"
3184.3,7602048,8216168,10800,1,"6459:10800kB"
3189.3,7602048,8216168,10800,1,"6459:10800kB"
3194.3,7602048,8216168,10800,1,"6459:10800kB"
3199.3,7602048,8216168,10800,1,"6459:10800kB"
3204.3,7602052,8216168,10800,1,"6459:10800kB"
3209.3,7602052,8216168,10800,1,"6459:10800kB"
3214.3,7605308,8216168,10800,1,"6459:10800kB"
3219.3,7605308,8216168,10800,1,"6459:10800kB"
3224.3,7608260,8216168,10800,1,"6459:10800kB"
3229.3,7608260,8216168,10804,1,"6459:10804kB"
3234.4,7611528,8216168,10804,1,"6459:10804kB"
